Date,Close,High,Low,Open,Volume
11/18/2015,14.73799992,14.75866699,14.16800022,14.30000019,42178500
11/19/2015,14.78666687,15.07933331,14.68666744,14.70266724,37566000
11/20/2015,14.66733265,15,14.23866653,14.899333,66010500
11/23/2015,14.51666737,14.61200047,14.31200027,14.48999977,37893000
11/24/2015,14.55000019,14.73333263,14.33333302,14.3579998,37204500
11/25/2015,15.30933285,15.38866711,14.69200039,14.75599957,59862000
11/27/2015,15.44066715,15.48333263,15.13399982,15.40400028,29241000
11/30/2015,15.350667,15.61866665,15.27200031,15.45266724,39897000
12/1/2015,15.81266689,15.86666679,15.40333271,15.40400028,56010000
12/2/2015,15.4659996,15.90666676,15.41533279,15.80000019,44722500
12/3/2015,15.51399994,15.82999992,15.33333302,15.69866657,44094000
12/4/2015,15.35866737,15.55133343,15.17733288,15.49733257,38604000
12/7/2015,15.40866661,15.7086668,15.07666683,15.18000031,47163000
12/8/2015,15.11466694,15.25333309,14.94666672,15.16800022,40314000
12/9/2015,14.96800041,15.16666698,14.71466732,15.11333275,45867000
12/10/2015,15.13799953,15.23266697,14.90933323,14.98066711,31075500
12/11/2015,14.46800041,15.05000019,14.44266701,15.01599979,49030500
12/14/2015,14.57199955,14.72799969,14.32466698,14.50066662,42406500
12/15/2015,14.73933315,14.81466675,14.53333282,14.78800011,33666000
12/16/2015,15.63399982,15.65866661,14.71533298,14.80666733,76564500
12/17/2015,15.55933285,15.850667,15.32066727,15.59599972,49479000
12/18/2015,15.36400032,15.7266674,15.28600025,15.52600002,45213000
12/21/2015,15.50399971,15.72200012,15.40533257,15.4460001,29298000
12/22/2015,15.32999992,15.77000046,15.30866718,15.66600037,29422500
12/23/2015,15.31333256,15.56333256,15.2086668,15.47866726,23325000
12/24/2015,15.37133312,15.4586668,15.21866703,15.37066746,10620000
12/28/2015,15.26333332,15.46533298,15.03600025,15.43266678,28519500
12/29/2015,15.81266689,15.84799957,15.30333328,15.33733273,36094500
12/30/2015,15.87266731,16.24200058,15.71133327,15.7733326,55468500
12/31/2015,16.00066757,16.22999954,15.89133263,15.90066719,40725000
1/4/2016,14.89400005,15.42533302,14.60000038,15.38133335,102406500
1/5/2016,14.89533329,15.1260004,14.66666698,15.09066677,47802000
1/6/2016,14.60266685,14.67000008,14.39866734,14.66666698,56686500
1/7/2016,14.37666702,14.56266689,14.24466705,14.27933311,53314500
1/8/2016,14.0666666,14.6960001,14.05133343,14.52400017,54421500
1/11/2016,13.85666656,14.2966671,13.53333282,14.26733303,61371000
1/12/2016,13.99800014,14.24933338,13.68733311,14.10666656,46378500
1/13/2016,13.35400009,14.17666721,13.33333302,14.13399982,61896000
1/14/2016,13.74533272,14,12.8920002,13.48066711,97360500
1/15/2016,13.66600037,13.67133331,13.14999962,13.26466656,83679000
1/19/2016,13.64799976,14.03133297,13.38533306,13.91399956,60580500
1/20/2016,13.24666691,13.41866684,12.75,13.29333305,87579000
1/21/2016,13.33133316,13.54866695,13.00133324,13.43666744,47493000
1/22/2016,13.50333309,13.69999981,13.26866722,13.65333271,46861500
1/25/2016,13.09200001,13.57133293,13.05866718,13.33733273,40480500
1/26/2016,12.90400028,13.18799973,12.59200001,13.11333275,74463000
1/27/2016,12.53800011,12.88399982,12.3846674,12.82533264,54258000
1/28/2016,12.64666653,12.75199986,12.16066742,12.7193327,68892000
1/29/2016,12.74666691,12.91600037,12.53866673,12.66333294,42784500
2/1/2016,13.12933254,13.30133343,12.1833334,12.58399963,79464000
2/2/2016,12.18533325,12.87466717,12.01533318,12.82800007,86604000
2/3/2016,11.56533337,12.2626667,11.3453331,12.23933315,118971000
2/4/2016,11.6886673,11.73200035,11.13266659,11.38000011,65781000
2/5/2016,10.84000015,11.53333282,10.51599979,11.42000008,141564000
2/8/2016,9.866000175,10.4766674,9.733332634,10.47333336,139695000
2/9/2016,9.883333206,10.65266705,9.40333271,9.487999916,129774000
2/10/2016,9.578000069,10.33133316,9.449333191,10.03333282,156097500
2/11/2016,10.03133297,10.88399982,9.800000191,10.13333321,213786000
2/12/2016,10.06933308,10.46733284,9.579999924,10.33333302,108537000
2/16/2016,10.34466743,10.86333275,10.27400017,10.57999992,83907000
2/17/2016,11.24533272,11.28933334,10.44533253,10.60000038,87378000
2/18/2016,11.11800003,11.52999973,10.98466682,11.49466705,58314000
2/19/2016,11.10533333,11.16600037,10.83333302,10.91066742,44391000
2/22/2016,11.84933281,11.92733288,11.32333279,11.34133339,75901500
2/23/2016,11.81400013,12.1153326,11.57866669,11.74400043,89766000
2/24/2016,11.9333334,11.96666718,11.18933296,11.51666737,80934000
2/25/2016,12.49533272,12.56799984,11.68000031,11.90999985,86260500
2/26/2016,12.68933296,12.80000019,12.33333302,12.57999992,90976500
2/29/2016,12.79533291,13.09000015,12.61466694,12.82666683,67485000
3/1/2016,12.42333317,13.06333256,12.18000031,12.94999981,100683000
3/2/2016,12.55599976,12.56799984,12.10000038,12.24866676,72936000
3/3/2016,13.04933262,13.16133308,12.28133297,12.55200005,72435000
3/4/2016,13.40266705,13.60200024,13.16666698,13.19999981,97336500
3/7/2016,13.68599987,13.97999954,13.15999985,13.17866707,79941000
3/8/2016,13.50666714,13.83333302,13.47999954,13.5666666,62680500
3/9/2016,13.91466713,13.95800018,13.51933289,13.6346674,48129000
3/10/2016,13.67866707,14.2193327,13.37800026,14,77887500
3/11/2016,13.83333302,13.96133327,13.6886673,13.86200047,50146500
3/14/2016,14.34333324,14.44799995,14.04266739,14.17666721,60985500
3/15/2016,14.55599976,14.59799957,14.10000038,14.28466702,47707500
3/16/2016,14.79533291,14.83866692,14.46800041,14.53333282,52750500
3/17/2016,15.09200001,15.23333263,14.66666698,14.76466656,56743500
3/18/2016,15.51599979,15.63199997,15.20400047,15.2733326,70677000
3/21/2016,15.88799953,15.99199963,15.66666698,15.68933296,79617000
3/22/2016,15.61600018,15.93266678,15.50399971,15.81400013,64740000
3/23/2016,14.83866692,15.64866734,14.80200005,15.49133301,74232000
3/24/2016,15.1833334,15.25933266,14.33333302,14.38533306,74413500
3/28/2016,15.350667,15.65400028,15,15.44066715,58885500
3/29/2016,15.34200001,15.49199963,15.02200031,15.32600021,60214500
3/30/2016,15.1260004,15.69999981,15.10000038,15.67266655,60495000
3/31/2016,15.31799984,15.82800007,15.00066662,15.28933334,120193500
4/1/2016,15.83933258,16.52666664,15.55000019,16.3220005,239962500
4/4/2016,16.4659996,16.80800056,16.24266624,16.6079998,202129500
4/5/2016,17.03133392,17.10400009,16,16.03333282,149230500
4/6/2016,17.69466782,17.84933281,16.89666748,16.93133354,175582500
4/7/2016,17.14666748,17.95599937,16.96733284,17.76333237,132843000
4/8/2016,16.67133331,17.38800049,16.53466606,17.36666679,110458500
4/11/2016,16.66133308,17.26600075,16.35333252,16.73333359,137425500
4/12/2016,16.52133369,16.78666687,16.24200058,16.63333321,86448000
4/13/2016,16.96866608,17.03333282,16.48866653,16.56733322,73884000
4/14/2016,16.79066658,17.12266731,16.73666763,16.86666679,61983000
4/15/2016,16.96733284,16.97333336,16.6079998,16.75399971,56286000
4/18/2016,16.92533302,17.22066689,16.77733231,16.81533241,64071000
4/19/2016,16.49133301,16.95800018,16.08333206,16.87466621,95362500
4/20/2016,16.66466713,16.91066742,16.10000038,16.4173336,77911500
4/21/2016,16.55266762,16.7266674,16.46066666,16.59933281,41746500
4/22/2016,16.91666794,16.93333244,16.38066673,16.59266663,56794500
4/25/2016,16.78800011,17.15866661,16.71733284,16.86733246,55054500
4/26/2016,16.91600037,17.04866791,16.62599945,16.80333328,48357000
4/27/2016,16.76466751,17,16.62666702,16.85000038,48087000
4/28/2016,16.51399994,16.89533234,16.49600029,16.65666771,37785000
4/29/2016,16.05066681,16.56200027,15.85400009,16.54266739,81207000
5/2/2016,16.12000084,16.21266747,15.6546669,16.10000038,57658500
5/3/2016,15.48799992,15.92733288,15.44133282,15.82400036,64533000
5/4/2016,14.83733273,15.63066673,14.69333267,15.35266685,130507500
5/5/2016,14.10200024,15.2426672,13.98600006,15.23066711,168822000
5/6/2016,14.32866669,14.42466736,13.8739996,14.05799961,85278000
5/9/2016,13.92800045,14.40999985,13.78666687,14.38133335,71646000
5/10/2016,13.91266727,13.96466732,13.66666698,13.83666706,61059000
5/11/2016,13.93066692,14.3653326,13.73666668,13.83933258,77428500
5/12/2016,13.81866741,14.11133289,13.57733345,14.09599972,54757500
5/13/2016,13.84066677,14.07999992,13.77999973,13.85200024,42342000
5/16/2016,13.88599968,14.21000004,13.86133289,13.87666702,44241000
5/17/2016,13.64400005,13.98799992,13.60133266,13.93666744,42654000
5/18/2016,14.07800007,14.35400009,13.85000038,13.94333267,84262500
5/19/2016,14.34733295,14.45266724,13.81999969,14.24133301,102994500
5/20/2016,14.68533325,14.7033329,14.42333317,14.4659996,135106500
5/23/2016,14.41466713,14.84000015,14.39066696,14.65799999,76537500
5/24/2016,14.52733326,14.58266735,14.3453331,14.43999958,45207000
5/25/2016,14.63866711,14.7573328,14.43400002,14.52733326,46902000
5/26/2016,15.00800037,15.01733303,14.60333347,14.69999981,61086000
5/27/2016,14.86933327,15.06200027,14.71666718,14.99933338,54754500
5/31/2016,14.88199997,14.98333263,14.76666737,14.86933327,41835000
6/1/2016,14.63733292,14.82666683,14.45933342,14.76533318,44740500
6/2/2016,14.59733295,14.66066742,14.47399998,14.63933277,30492000
6/3/2016,14.59933281,14.79599953,14.5340004,14.66666698,33435000
6/6/2016,14.71199989,14.7266674,14.36333275,14.53333282,33742500
6/7/2016,15.48933315,15.62933254,14.76799965,14.81599998,93204000
6/8/2016,15.70133305,16.05666733,15.5073328,15.58666706,89580000
6/9/2016,15.29066658,15.6886673,15.13733292,15.66533279,67381500
6/10/2016,14.58600044,15.19799995,14.5613327,15.15933323,90399000
6/13/2016,14.52466679,15.05133343,14.51066685,14.63333321,62895000
6/14/2016,14.33066654,14.81333256,14.16866684,14.59200001,53703000
6/15/2016,14.51333332,14.79333305,14.34200001,14.46333313,43627500
6/16/2016,14.52866745,14.53600025,14.23333263,14.49466705,36604500
6/17/2016,14.36466694,14.66600037,14.30000019,14.52066708,46689000
6/20/2016,14.64666653,14.91666698,14.54866695,14.63333321,53332500
6/21/2016,14.64066696,14.8380003,14.58733273,14.71199989,67935000
6/22/2016,13.11066723,13.72999954,13.05000019,13.29800034,356136000
6/23/2016,13.09333324,13.17000008,12.80866718,13.04599953,151960500
6/24/2016,12.87666702,13.00800037,12.64866734,12.67000008,105397500
6/27/2016,13.23666668,13.25399971,12.52466679,12.72399998,108081000
6/28/2016,13.45266724,13.60333347,13.29399967,13.45933342,93186000
6/29/2016,14.0126667,14.11866665,13.53333282,13.67533302,89923500
6/30/2016,14.15200043,14.23333263,13.93466663,14.19799995,72646500
7/1/2016,14.4333334,14.54933262,13.73333263,13.7426672,81000000
7/5/2016,14.26533318,14.30266666,13.86666679,13.98200035,77629500
7/6/2016,14.29599953,14.34866714,13.9333334,14,73798500
7/7/2016,14.39599991,14.5413332,14.20066738,14.20666695,54180000
7/8/2016,14.45199966,14.65400028,14.30000019,14.52000046,61122000
7/11/2016,14.98533344,15.11866665,14.63399982,14.66399956,81447000
7/12/2016,14.9766674,15.16666698,14.88133335,14.93999958,68569500
7/13/2016,14.83533287,15.03933334,14.68599987,15.03333282,53506500
7/14/2016,14.76866722,14.99600029,14.73666668,14.87466717,40137000
7/15/2016,14.69333267,14.85000038,14.64266682,14.83466721,33513000
7/18/2016,15.08333302,15.13933277,14.55333328,14.64266682,51181500
7/19/2016,15.01733303,15.2733326,14.98333263,15,46726500
7/20/2016,15.22399998,15.31999969,15,15.09799957,38527500
7/21/2016,14.69999981,15.18999958,14.60666656,15.0666666,66430500
7/22/2016,14.81799984,14.96666718,14.59200001,14.79933262,38695500
7/25/2016,15.33399963,15.42599964,14.75800037,14.81799984,67360500
7/26/2016,15.30066681,15.33333302,15.02000046,15.17933273,51450000
7/27/2016,15.23266697,15.55733299,15.12800026,15.28933334,43335000
7/28/2016,15.3739996,15.38399982,15.10666656,15.19666672,36286500
7/29/2016,15.65266705,15.68533325,15.34933281,15.38000011,46062000
8/1/2016,15.33399963,15.7753334,15.29199982,15.69999981,60244500
8/2/2016,15.14666653,15.32466698,14.76000023,15.2913332,59016000
8/3/2016,15.05266666,15.31333256,14.94733334,15.15799999,58317000
8/4/2016,15.3739996,15.39066696,14.80333328,15.04599953,62205000
8/5/2016,15.33533287,15.46666718,15.15999985,15.33333302,48078000
8/8/2016,15.07733345,15.30666733,15.07266712,15.19999981,33954000
8/9/2016,15.27200031,15.43599987,15.10999966,15.12133312,33117000
8/10/2016,15.04333305,15.32466698,14.9746666,15.2159996,35074500
8/11/2016,14.99400043,15.17133331,14.89400005,15.07800007,28213500
8/12/2016,15.04066658,15.10999966,14.93599987,15.02733326,27202500
8/15/2016,15.03933334,15.30000019,14.99533272,15.06799984,30514500
8/16/2016,14.90733337,15.14599991,14.89400005,15.03266716,34006500
8/17/2016,14.88266659,14.98866653,14.85333347,14.95533276,26806500
8/18/2016,14.90066719,15.04399967,14.81933308,14.92133331,25717500
8/19/2016,15,15.01133347,14.83533287,14.90266705,24892500
8/22/2016,14.86200047,15.0073328,14.8453331,14.94466686,30982500
8/23/2016,14.98933315,15.23266697,14.85333347,14.95466709,71766000
8/24/2016,14.84133339,15.14333344,14.81466675,15.13666725,38560500
8/25/2016,14.73066711,14.92000008,14.71800041,14.8739996,26437500
8/26/2016,14.66600037,14.85733318,14.5880003,14.80933285,33585000
8/29/2016,14.34666729,14.69333267,14.33333302,14.67666721,48994500
8/30/2016,14.08933258,14.40733337,14.03466702,14.40733337,47533500
8/31/2016,14.13399982,14.17333317,13.90999985,14.02866745,49147500
9/1/2016,13.3846674,14.07333279,13.36666679,13.93400002,119146500
9/2/2016,13.18533325,13.5466671,13.07999992,13.48866653,89661000
9/6/2016,13.52200031,13.55000019,13.26666737,13.26799965,65859000
9/7/2016,13.44733334,13.76666737,13.38066673,13.69999981,54613500
9/8/2016,13.15733337,13.32600021,13.09066677,13.30333328,50668500
9/9/2016,12.96466732,13.32800007,12.91333294,13.27266693,56355000
9/12/2016,13.22000027,13.42466736,12.93999958,13,55728000
9/13/2016,13.06999969,13.23266697,12.89666653,13.13733292,53841000
9/14/2016,13.09399986,13.19466686,12.99066734,13.05000019,33817500
9/15/2016,13.36133289,13.50133324,13.09333324,13.09933281,46158000
9/16/2016,13.69333267,13.71333313,13.26666737,13.36133289,46617000
9/19/2016,13.75599957,13.96199989,13.66666698,13.80000019,34492500
9/20/2016,13.64266682,13.85000038,13.59399986,13.78999996,36157500
9/21/2016,13.68133259,13.80000019,13.43733311,13.75800037,39502500
9/22/2016,13.76200008,13.81866741,13.53333282,13.76000023,35743500
9/23/2016,13.82999992,14.01200008,13.71133327,13.73266697,43578000
9/26/2016,13.93266678,14.0666666,13.76666737,13.76666737,35916000
9/27/2016,13.72066689,13.99866676,13.64066696,13.9766674,50598000
9/28/2016,13.75133324,13.88333321,13.68400002,13.83399963,31326000
9/29/2016,13.38000011,13.82199955,13.37199974,13.70666695,40905000
9/30/2016,13.60200024,13.66533279,13.30333328,13.48066711,38794500
10/3/2016,14.24666691,14.37800026,13.88333321,14.15333271,89998500
10/4/2016,14.09399986,14.22133255,13.92133331,14.20666695,53122500
10/5/2016,13.89733315,14.21000004,13.87466717,14.149333,28162500
10/6/2016,13.39999962,13.61400032,13.34733295,13.49733257,70551000
10/7/2016,13.10733318,13.42133331,13.05333328,13.39999962,52395000
10/10/2016,13.39666653,13.60933304,13.31066704,13.42333317,49744500
10/11/2016,13.34000015,13.47999954,13.22066689,13.45666695,34926000
10/12/2016,13.43400002,13.59200001,13.36133289,13.39666653,29560500
10/13/2016,13.34933281,13.39333344,13.13666725,13.36666679,37419000
10/14/2016,13.100667,13.42866707,13.08666706,13.37733269,64048500
10/17/2016,12.93066692,13.22599983,12.80000019,13.13666725,68311500
10/18/2016,13.2733326,13.29800034,12.88399982,13.06599998,85207500
10/19/2016,13.57066727,13.77733326,13.20400047,13.31599998,104868000
10/20/2016,13.2733326,13.53333282,13.13666725,13.4746666,76093500
10/21/2016,13.33933258,13.43799973,13.16066742,13.23999977,44151000
10/24/2016,13.51733303,13.59666729,13.35000038,13.39999962,41274000
10/25/2016,13.48933315,13.64599991,13.41333294,13.52666664,36675000
10/26/2016,13.48266697,13.54599953,13.34000015,13.39999962,84492000
10/27/2016,13.600667,14.24666691,13.44333267,14.08933258,196405500
10/28/2016,13.33133316,13.68799973,13.32199955,13.60000038,64201500
10/31/2016,13.18200016,13.49933338,13.0539999,13.49933338,70384500
11/1/2016,12.7193327,13.23333263,12.54066658,13.20266724,105900000
11/2/2016,12.53466702,12.84666729,12.50066662,12.67000008,63801000
11/3/2016,12.49466705,12.76466656,12.4693327,12.60000038,39795000
11/4/2016,12.70400047,12.89733315,12.39733315,12.60000038,77190000
11/7/2016,12.88066673,12.95266724,12.67000008,12.90600014,58051500
11/8/2016,12.99600029,13.16600037,12.75066662,12.91933346,49014000
11/9/2016,12.67066669,12.80000019,12.26333332,12.4586668,122596500
11/10/2016,12.35666656,12.77400017,12.02799988,12.73666668,101254500
11/11/2016,12.57066727,12.59200001,12.19999981,12.28266716,59827500
11/14/2016,12.09666729,12.55000019,11.87933254,12.53333282,98283000
11/15/2016,12.25133324,12.42866707,12.13666725,12.18533325,58530000
11/16/2016,12.26200008,12.31533337,12.08066654,12.17666721,51516000
11/17/2016,12.57733345,12.63266659,12.14066696,12.23266697,73306500
11/18/2016,12.33466721,12.86666679,12.33333302,12.71000004,78154500
11/21/2016,12.30133343,12.59266663,12.29399967,12.33600044,65415000
11/22/2016,12.74466705,12.76466656,12.24733257,12.38933277,84051000
11/23/2016,12.8760004,13.04266739,12.60000038,12.70733261,73378500
11/25/2016,13.10999966,13.149333,12.90933323,12.90933323,35491500
11/28/2016,13.07466698,13.28999996,12.97000027,13.03199959,67938000
11/29/2016,12.63799953,13.1153326,12.63333321,13.03733253,66589500
11/30/2016,12.62666702,12.79266739,12.5,12.73333263,53206500
12/1/2016,12.12533283,12.56866741,12.0666666,12.55000019,76896000
12/2/2016,12.09799957,12.32533264,12,12.19200039,60634500
12/5/2016,12.4533329,12.59266663,12.16733265,12.16733265,61083000
12/6/2016,12.39000034,12.4386673,12.17866707,12.36800003,50874000
12/7/2016,12.87666702,12.89333344,12.33333302,12.40999985,81928500
12/8/2016,12.81933308,12.83333302,12.63599968,12.80333328,47911500
12/9/2016,12.81200027,12.92266655,12.72066689,12.7246666,40837500
12/12/2016,12.82866669,12.96133327,12.74533272,12.85333347,36583500
12/13/2016,13.21000004,13.41866684,12.86666679,12.87866688,102358500
12/14/2016,13.24600029,13.53333282,13.11733341,13.24933338,62263500
12/15/2016,13.17199993,13.38266659,13.15933323,13.22733307,48294000
12/16/2016,13.49933338,13.50599957,13.17333317,13.20533276,56953500
12/19/2016,13.51533318,13.63000011,13.32266712,13.49933338,52321500
12/20/2016,13.91933346,13.9333334,13.5,13.53666687,70336500
12/21/2016,13.84666729,14.14866734,13.82733345,13.89666653,78114000
12/22/2016,13.89666653,13.99933338,13.76666737,13.88133335,46666500
12/23/2016,14.22266674,14.22999954,13.84733295,13.86666679,70057500
12/27/2016,14.63533306,14.8166666,14.29466724,14.32533264,88735500
12/28/2016,14.649333,14.92000008,14.47999954,14.76866722,56737500
12/29/2016,14.31200027,14.61333275,14.27466679,14.57066727,60675000
12/30/2016,14.24600029,14.5,14.11200047,14.42000008,69639000
1/3/2017,14.4659996,14.6886673,14.06400013,14.32400036,88849500
1/4/2017,15.13266659,15.19999981,14.28733253,14.3166666,168202500
1/5/2017,15.11666679,15.16533279,14.7966671,15.09466743,88675500
1/6/2017,15.26733303,15.35400009,15.02999973,15.12866688,82918500
1/9/2017,15.41866684,15.46133327,15.19999981,15.26466656,59692500
1/10/2017,15.32466698,15.46666718,15.1260004,15.46666718,54900000
1/11/2017,15.31533337,15.33199978,15.11200047,15.27133274,54762000
1/12/2017,15.30599976,15.38000011,15.03866673,15.27066708,56853000
1/13/2017,15.85000038,15.85666656,15.30599976,15.33333302,91395000
1/17/2017,15.70533276,15.99733257,15.62466717,15.77999973,69262500
1/18/2017,15.89066696,15.98066711,15.70533276,15.77666664,56535000
1/19/2017,16.25066757,16.57866669,16.04999924,16.48333359,115984500
1/20/2017,16.31533241,16.39999962,16.20066643,16.36400032,63064500
1/23/2017,16.59466743,16.72599983,16.36666679,16.38999939,93943500
1/24/2017,16.97400093,16.98666763,16.64333344,16.66666794,74482500
1/25/2017,16.96466637,17.23066711,16.78666687,17.15399933,77139000
1/26/2017,16.83399963,17.04933357,16.71666718,16.95266724,47281500
1/27/2017,16.86333275,16.86666679,16.56800079,16.75866699,47494500
1/30/2017,16.70866776,17.01933289,16.47333336,16.83533287,57016500
1/31/2017,16.79533386,17.0593338,16.51333237,16.61599922,61741500
2/1/2017,16.61599922,16.87999916,16.60333252,16.87000084,59382000
