Date,0
2024-08-01,1.0052404350831812
2024-08-02,0.9838102758141635
2024-08-05,0.946294279818194
2024-08-06,0.9606285124643094
2024-08-07,0.9691599394428216
2024-08-08,0.9604737944197137
2024-08-09,0.9691943786458961
2024-08-12,0.974638655259281
2024-08-13,0.9784142678346898
2024-08-14,0.990201415712235
2024-08-15,0.9949488194722985
2024-08-16,1.0010587909329483
2024-08-19,1.0075518443300089
2024-08-20,1.0170115629748886
2024-08-21,1.0173440441637727
2024-08-22,1.0205438076057092
2024-08-23,1.0130601983309648
2024-08-26,1.0201520767068821
2024-08-27,1.012186490984211
2024-08-28,1.013029978067209
2024-08-29,1.0114426498015856
2024-08-30,1.0115398005560716
2024-09-03,1.0147830797242297
2024-09-04,1.0017519998032633
2024-09-05,1.0104173094042983
2024-09-06,1.0137736664950279
2024-09-09,1.0008965298591888
2024-09-10,1.0073790540477914
2024-09-11,1.0102065917345164
2024-09-12,1.0174277519766375
2024-09-13,1.024636571688625
2024-09-16,1.0276135539451154
2024-09-17,1.0319403360849657
2024-09-18,1.0298376270779657
2024-09-19,1.0387369602607606
2024-09-20,1.040516158593117
2024-09-23,1.0424688121920076
2024-09-24,1.048400212898583
2024-09-25,1.0489530828861746
2024-09-26,1.0554947677629678
2024-09-27,1.0534783462792636
2024-09-30,1.050967736301424
2024-10-01,1.0561610381003201
2024-10-02,1.0426122652785967
2024-10-03,1.040849975270688
2024-10-04,1.0445293325532383
2024-10-07,1.0433860576667835
2024-10-08,1.0398881868045606
2024-10-09,1.0432495914221216
2024-10-10,1.0446050821476172
2024-10-11,1.035714011662512
2024-10-14,1.0403233625853667
2024-10-15,1.0455396583881444
2024-10-16,1.0416744572312269
2024-10-17,1.0477397934622474
2024-10-18,1.0449671368841806
2024-10-21,1.0428134711650445
2024-10-22,1.0382058028013887
2024-10-23,1.0379632757337085
2024-10-24,1.0494222727419693
2024-10-25,1.0568020146061354
2024-10-28,1.0627082129007577
2024-10-29,1.056079382255141
2024-10-30,1.056677845701166
2024-10-31,1.049023260557297
2024-11-01,1.0433419108746125
2024-11-04,1.0391493239032263
2024-11-05,1.038908378027535
2024-11-06,1.073290095820634
2024-11-07,1.080191299548644
2024-11-08,1.0894567366724761
2024-11-11,1.1108024298911345
2024-11-12,1.1072180489598644
2024-11-13,1.1043606505626895
2024-11-14,1.1001680415420017
2024-11-15,1.0848394065011981
2024-11-18,1.0917812966938403
2024-11-19,1.0901302029633908
2024-11-20,1.098349126218591
2024-11-21,1.1017502310930687
2024-11-22,1.1012592438619953
2024-11-25,1.1157065654303042
2024-11-26,1.1097524292036118
2024-11-27,1.1119951198967506
2024-11-29,1.1105666635815141
2024-12-02,1.1196886980764214
2024-12-03,1.1210723392974344
2024-12-04,1.1224424588474236
2024-12-05,1.1277123558177569
2024-12-06,1.1345806335400106
2024-12-09,1.1405609258417078
2024-12-10,1.1352797062672297
2024-12-11,1.141636442782777
2024-12-12,1.1440604844464062
2024-12-13,1.1420833058212407
2024-12-16,1.1466142452932413
2024-12-17,1.153560986897739
2024-12-18,1.1511370812996957
2024-12-19,1.1296804593134857
2024-12-20,1.1155636606573658
2024-12-23,1.1267087657978654
2024-12-24,1.1327455787146739
2024-12-26,1.1441768193612807
2024-12-27,1.139331164244656
2024-12-30,1.1207048667891815
2024-12-31,1.1250768010489927
2025-01-02,1.1160060282577637
2025-01-03,1.1104065433196977
2025-01-06,1.1315817827946533
2025-01-07,1.1279629829635816
2025-01-08,1.1133725575044557
2025-01-10,1.110948237957612
2025-01-13,1.094798322285433
2025-01-14,1.1130770861833665
2025-01-15,1.1208191928067033
2025-01-16,1.129379258894487
2025-01-17,1.1339206053262798
2025-01-21,1.1416647736231635
2025-01-22,1.1431899981752573
2025-01-23,1.1421353978770388
2025-01-24,1.146229507022901
2025-01-27,1.1255020809937226
2025-01-28,1.1329331238040443
2025-01-29,1.1361441552116396
2025-01-30,1.1410324385513904
2025-01-31,1.1425702743147064
2025-02-03,1.1215405124211648
2025-02-04,1.1253394435915736
2025-02-05,1.1321978345413772
2025-02-06,1.1342052409210635
2025-02-07,1.1335553255470532
2025-02-10,1.1263512581379054
2025-02-11,1.1207506952409871
2025-02-12,1.1101049037859532
2025-02-13,1.1221059343729345
2025-02-14,1.134667116270837
2025-02-18,1.1334344791198192
2025-02-19,1.1319394698904255
2025-02-20,1.1367646616834532
2025-02-21,1.133064459211119
2025-02-24,1.11983978603916
2025-02-25,1.112616412824027
2025-02-26,1.1042348144811462
2025-02-27,1.1006946890932472
2025-02-28,1.0847402666949972
2025-03-03,1.1044041111962464
2025-03-04,1.076911757886635
2025-03-05,1.0729760415634546
2025-03-06,1.0704527756563667
2025-03-07,1.0612948787122405
2025-03-10,1.0546978853802942
2025-03-11,1.033762782988525
2025-03-12,1.045658239977047
2025-03-13,1.0419791375195708
2025-03-14,1.0393991853955016
2025-03-17,1.046414494317381
2025-03-18,1.040796622422559
2025-03-19,1.0405773292744707
2025-03-20,1.0443915885459134
2025-03-21,1.0415987130026816
2025-03-24,1.0636424302310925
2025-03-25,1.0783630091978944
2025-03-26,1.0779705507820843
2025-03-27,1.0644612047198394
2025-03-28,1.0650412542590084
2025-03-31,1.0386330726753985
2025-04-01,1.0531367410387111
2025-04-02,1.048426329333741
2025-04-03,1.0422039449088574
2025-04-04,1.0155810389411741
2025-04-07,0.9606348655818506
2025-04-08,1.00538053861648
2025-04-09,0.958280145891327
2025-04-10,1.0222083621271525
2025-04-11,1.0053521891813437
2025-04-14,1.0344510667276778
2025-04-15,1.0266725489844561
