Date,Open_TSLA,High_TSLA,Low_TSLA,Close_TSLA,Volume_TSLA,Open_BND,High_BND,Low_BND,Close_BND,Volume_BND,Open_SPY,High_SPY,Low_SPY,Close_SPY,Volume_SPY,Return_TSLA,LogReturn_TSLA,RollingMean_TSLA,RollingStd_TSLA,Volatility_TSLA,Return_BND,LogReturn_BND,RollingMean_BND,RollingStd_BND,Volatility_BND,Return_SPY,LogReturn_SPY,RollingMean_SPY,RollingStd_SPY,Volatility_SPY
2015-09-16,17.48333359,17.5253334,16.85866737,16.86933327,66256500,61.20450974,61.24979983,61.1441191,61.19695947,1579000,168.7465515,168.9404448,167.2544966,167.6001191,99581600,0.001147352496380094,0.001146694790536842,16.268000029333333,0.7795482179887029,0.7220296743586382,-0.003931852584609485,-0.0039396026383658285,61.508390854333335,0.15677103794871716,0.04173152878920286,0.011240571741280458,0.011177865976303438,169.45968957000002,5.877744737794528,0.3160729385791159
2015-09-17,17.47133255,17.70000076,17.3793335,17.59733391,53787000,61.55173492,61.55173492,61.15920163,61.17430217,1833200,168.3672028,171.0310038,167.987867,168.6116724,276046600,0.043155270475013996,0.0422500340422909,16.268844476333335,0.7810218162650957,0.7317347530266022,-0.0003702357142614243,-0.00037030426842480355,61.502302248,0.16612308610963594,0.04033175068448543,0.006035516594092849,0.006017375819848748,169.16661552333335,5.68397806677939,0.3165118538428814
2015-09-18,17.37466621,17.58799934,17.16666794,17.19733238,56446500,61.7253418,61.73289206,61.58946579,61.6196611,1639800,165.6158142,168.3527719,165.2006178,165.8361352,223657500,-0.02273080297536967,-0.022993130578113172,16.287555566333335,0.7966879920578304,0.7167114581073748,0.007280163634108661,0.007253791162756889,61.51131084033333,0.16486879750812125,0.045614958147266675,-0.016461121347610796,-0.01659811102190468,168.78552070333333,5.502373743879277,0.31942086760289123
2015-09-21,17.61333275,18.10466766,17.05333328,17.59866714,91803000,61.49885178,61.64982247,61.45356172,61.61208268,933800,166.4716339,167.5053968,165.4124385,166.4546832,105726200,0.02333703571762924,0.02306889088956128,16.33288892,0.8317329432156328,0.7153090512245938,-0.0001229870444711123,-0.0001229946079978164,61.51604869333333,0.16567942432113755,0.04529265475702515,0.003729874669679445,0.0037229359355406082,168.48489523,5.369134513870682,0.3189521786013329
2015-09-22,17.39599991,17.51000023,17.05800056,17.26866722,54966000,61.61207962,61.73285502,61.58188433,61.5969791,1444000,164.3108978,164.7769465,163.1669614,164.2854782,153890900,-0.018751415512027192,-0.018929452446587065,16.379288926666668,0.8441393242216736,0.714277186825386,-0.00024513990345764736,-0.0002451699551551281,61.52078579733333,0.16590126678875786,0.045292642308873976,-0.013031805163412846,-0.0131174641442683,168.08048992666667,5.205437987385184,0.31986168509466706
2015-09-23,17.40399933,17.47200012,17.17200089,17.46333313,39012000,61.61207962,61.67246444,61.5592393,61.64227491,709000,164.0482025,164.9548671,163.4635245,164.4803496,92790600,0.011272781362914985,0.011209717060587073,16.434400017,0.8595209215894876,0.7143601841869343,0.0007353576532780348,0.0007350874103142899,61.523015322666666,0.1671054420603184,0.04498851453805078,0.001186175443716131,0.001185472493451142,167.69129237666667,5.013772069704023,0.3200197984047215
2015-09-24,17.54133224,17.56333351,17.0806675,17.30200005,51723000,61.63477325,61.79329433,61.61967272,61.77819379,1454400,163.4550781,163.9211268,161.4722668,162.8195607,159378800,-0.009238389876606523,-0.009281328460553268,16.488911119333334,0.8610074735885279,0.7143866528437371,0.0022049621010653553,0.00220253473963689,61.525255492999996,0.17013525557006168,0.04498967912019525,-0.01009718731774878,-0.01014850968022092,167.29900125666666,4.914958746644959,0.3202570625658843
2015-09-25,17.12733269,17.79400063,17.07666779,17.77400017,56601000,61.52153778,61.61966822,61.52153778,61.59702318,1134000,163.4126892,165.2345003,162.5314313,164.9294515,155054800,0.027280090084151887,0.026914620232794027,16.548355547,0.8866029711044151,0.7159743089930356,-0.00293259803962298,-0.002936906530697391,61.52773377466667,0.1706371260294281,0.044919691388715516,0.012958460217734613,0.012875217730521386,166.93151764,4.65055760060721,0.3219868790071188
2015-09-28,16.56200027,17.31933212,16.4406662,17.15666771,73516500,61.68003464,61.72532471,61.55170894,61.61964404,1305000,159.3114929,162.6161911,158.9979751,162.5060306,178515900,-0.03473233116324426,-0.035349839072140676,16.57082220666667,0.8933946558546463,0.7199101934209988,0.00036723950009553974,0.00036717208417501215,61.533979193,0.1704517360477149,0.04469787656224741,-0.014693681922540058,-0.014802703335426232,166.49168264999997,4.4103286125166,0.324050866110401
2015-09-29,16.44333267,16.98200035,16.36400032,16.69733238,55548000,61.7253418,61.80837745,61.67250145,61.68760198,1256600,159.4046783,160.7774045,158.3963222,159.5317896,159045600,-0.026772992154663666,-0.02713791686994586,16.559488868333332,0.8894203057401964,0.7179824499666247,0.0011028616127006785,0.001102253907601005,61.537719700333334,0.1726093524013695,0.044307325517162356,-0.018302342313196607,-0.018471902263075584,165.94483850666668,4.211362871782937,0.32702975353383734
2015-09-30,16.55999947,16.82666779,16.15600014,16.79999924,73944000,61.84610748,61.85365775,61.71023151,61.74042681,4432000,162.378952,162.5484208,160.523239,161.3112744,163452000,0.006148698346747583,0.006129872232387623,16.551977729666667,0.8862965862022666,0.7182529378666318,0.0008563281486793084,0.0008559617089104026,61.54673581233333,0.17597839909454238,0.04403813023069667,0.011154421350514365,0.011092669571928941,165.4137569166667,3.7123998006443983,0.3282490766555313
2015-10-01,15.99199963,16.56666756,15.80866718,16.50066757,68595000,61.8794136,61.9928717,61.87185396,61.93992536,2023700,162.8026428,163.1076917,160.845251,162.7602724,131079000,-0.017817362115547186,-0.0179780022951378,16.523488870999998,0.8732229557409167,0.7174999055884895,0.0032312466937414186,0.003226037434727704,61.56566506433333,0.18675229147755668,0.044595174919743547,0.00898262074606726,0.008942516987322605,164.96385206000002,3.124204819848698,0.33000471904141243
2015-10-02,16.50466728,16.51333237,15.6619997,15.70666695,66360000,62.11389923,62.28029791,62.0231316,62.15171475,1770400,165.2344971,165.2599167,160.2520373,160.8028267,211003300,-0.0481193028483029,-0.04931557016170841,16.48691107433333,0.8839840185508935,0.7254660930207056,0.0034192709915141783,0.0034134385757494346,61.581610537333326,0.21460842108430478,0.043460761980610614,-0.01202655704083222,-0.01209946119151608,164.52119343666666,2.6995750083837167,0.329924704268924
2015-10-05,16.40999985,16.65600014,16.2753334,16.58933258,55348500,61.87182236,62.03822094,61.87182236,62.03822094,4199900,168.1748505,168.4036403,166.361508,166.4716685,126320800,0.05619687695739928,0.054674604419631595,16.515444406,0.8725624129268161,0.7177196737996293,-0.0018260768903402003,-0.001827746201247845,61.59126243266667,0.2284458631114121,0.043770729496627137,0.03525337157521502,0.03464620021217016,164.40181305666667,2.519705007545292,0.34089250391895143
2015-10-06,16.09733391,16.20199966,15.70533276,16.0,78378000,61.95503235,62.01553831,61.87183016,61.94746694,1925300,167.5986328,168.6069891,166.9292269,168.0392618,110274500,-0.03552479143799292,-0.03617115089412108,16.598133309666668,0.6737303472869978,0.5649884672372051,-0.0014628723813304711,-0.0014639434237922262,61.58960335333334,0.22555828824447194,0.042431094327809865,0.009416577091614808,0.009372517507238593,164.73481653,2.3019223528510993,0.2635282403907152
2015-10-07,15.46399975,15.84666729,15.27466679,15.7753334,102210000,61.95503235,62.00041326,61.87183016,61.92477648,1871000,168.9713593,169.3272474,167.3359545,168.5391992,124307300,-0.014041662500000052,-0.014141179329024626,16.611711088666667,0.6518331172067107,0.4315436139401248,-0.00036628551772710516,-0.0003663526166527635,61.59672961333333,0.23278692494531858,0.040151970950964636,0.0029751225674572446,0.0029707056487260674,164.8613760766667,2.4044448729815713,0.23561068030532573
2015-10-08,15.11466694,15.38133335,14.75399971,15.33866692,91998000,61.85669708,62.00041099,61.82644122,61.96258972,1118100,170.496582,170.7846801,168.2764995,168.5815483,153055200,-0.02768033289236216,-0.02807065296429052,16.616488901666667,0.6415373340104746,0.4383381006524435,0.0006106318367125052,0.0006104454769534439,61.61465789099999,0.23969332380481706,0.037537074713800994,0.00025127151547543747,0.00025123995207540435,165.08347998333335,2.4308232686853835,0.22933472934577961
2015-10-09,14.71266747,14.95800018,14.55733299,14.72866726,92376000,61.84910202,61.90204831,61.78103069,61.78103069,1197400,170.5982208,171.0812071,169.9627037,170.6405912,107069200,-0.0397687532548624,-0.04058114150148725,16.594111156333334,0.6949208799096536,0.45204567247150645,-0.0029301394731956476,-0.0029344407361168645,61.63080333133333,0.23377527849845417,0.03807981420703378,0.012213928041138855,0.012139939870270566,165.23540736333334,2.6297279144479973,0.22029627095098792
2015-10-12,14.37199974,14.86666679,14.35133266,14.86600018,57544500,61.95503235,62.00041326,61.87183016,61.90208026,864100,170.7592926,170.9626499,170.2424046,170.6745518,56395600,0.009324191902479129,0.009280989966289184,16.552177810666667,0.7592452525181809,0.4306012133025054,0.0019593323168625165,0.001957415328901119,61.64294786766666,0.23819595062353796,0.03684198448777687,0.0001990182978222066,0.00019899849630797143,165.34687922,2.787726383991592,0.2194150531569202
2015-10-13,14.61666679,14.83466721,14.07533264,14.21866703,77572500,61.99287033,62.02312621,61.91723353,61.97774528,971700,169.6831512,171.3016054,169.5136825,170.0220887,88038700,-0.04354454070778835,-0.044521057529816416,16.480311171333334,0.8705124339129588,0.4435216505570294,0.0012223340424457607,0.0012215876003958668,61.657865677333334,0.24481417923436155,0.03694657765340995,-0.0038228493534557817,-0.0038301751182020084,165.44756312333337,2.9017627979166556,0.21967515673218832
2015-10-14,14.4586668,14.72999954,14.36200047,14.71133327,46566000,62.21977615,62.21977615,62.05337175,62.08362762,786300,168.8696594,170.2084842,168.5730924,169.6238061,99106200,0.03464925642892691,0.034062486606256694,16.436600049333332,0.925472660757921,0.4542593828418892,0.0017083929000909492,0.0017069352568558436,61.679371225,0.2530739113531336,0.03680519222220916,-0.002342534449760625,-0.0023452824759876627,165.67518576333333,2.953885916480695,0.2055572515435739
2015-10-15,14.75399971,14.78199959,14.24666691,14.42866707,42663000,62.09870911,62.18947666,62.06845326,62.13653036,2264300,171.4625702,171.4710391,169.1662287,169.5390676,134142200,-0.019214179626834138,-0.019401171109869966,16.372444534333333,0.9955049523319515,0.45118382795374873,0.0008521206319289654,0.0008517577832558824,61.702639622999996,0.26209160773235857,0.03681797948716031,-0.0004995672597396528,-0.0004996920850373071,165.85783523333336,3.019228067178996,0.20472464226219497
2015-10-16,15.13399982,15.3653326,14.8579998,14.86933327,65017500,62.0760498,62.13656153,62.05335935,62.0684844,1241200,172.2421112,172.259049,171.0981751,171.8692724,114580100,0.030541019337554154,0.030083925832784995,16.307955615,1.0286953771693201,0.4530090205433063,-0.0010951039526307937,-0.0010957040170929732,61.720369384,0.26838652175083516,0.03686987589382097,0.013744353044914392,0.013650756069371238,166.07207578333333,3.2106715351090402,0.2069092698238078
2015-10-19,15.20666695,15.40999985,14.99600029,15.10000038,37618500,62.0760498,62.11387108,62.00797844,62.08361521,840100,172.326889,172.326889,171.2761752,171.589693,76523900,0.015512942363420379,0.015393846775817874,16.275977834333336,1.0513517879780632,0.43892820157608753,0.00024377605070036168,0.00024374634214697195,61.736338056,0.2754177417876653,0.03678845044057627,-0.0016266979902568313,-0.0016280225000123718,166.37281320999998,3.292589327233358,0.1993506944629577
2015-10-20,14.20199966,15.23999977,13.46666718,15.18133259,223500000,61.97773743,62.0079933,61.94748155,61.97773743,1348200,172.1066284,172.7251952,171.6321107,171.8863203,78448500,0.0053862389372998365,0.005371785030588959,16.237466717,1.070045903621313,0.4357774913918968,-0.0017054061629926398,-0.0017068620235408437,61.751042918,0.2761609383572392,0.037023226091714025,0.0017287011522304496,0.0017272086681852893,166.59661366666666,3.4333462858348214,0.19482355860251002
2015-10-21,14.00599957,14.32066727,13.92000008,14.13266659,62272500,62.09116745,62.15924458,62.04578654,62.09116745,943500,171.0388794,172.6827398,170.8693978,172.5302219,102038000,-0.06907601778586692,-0.07157765679586349,16.148444494,1.1307180928843992,0.46947757542618834,0.0018301736188435225,0.0018285008917157078,61.77707661633334,0.2699075392502871,0.035356015972964186,0.003746089850990897,0.003739090730515378,166.7469006866667,3.592845561310731,0.18918905314620874
2015-10-22,14.11466694,14.38333321,13.96000004,14.10400009,42378000,62.19705963,62.24244053,62.09116124,62.09116124,1101300,173.928421,174.1402602,171.0389447,171.9964489,174911700,-0.002028385783917397,-0.0020304457444293733,16.069177818666667,1.1884091945803585,0.46781558246214494,-1.0001422512395663e-07,-1.0001423012537958e-07,61.797825333333336,0.2693088140013139,0.034772072304278125,-0.003093794200933586,-0.0030985898759878995,167.01314823666664,3.677905999954572,0.17420436843729722
2015-10-23,13.93933296,14.35666656,13.84599972,14.33333302,63532500,62.03820038,62.08358704,62.02307534,62.08358704,1367100,175.8349304,176.2077693,174.8096364,175.6146224,144442300,0.016260133900779072,0.016129353688249838,15.996644497333333,1.2264156408388471,0.47152293462528094,-0.00012198515615968741,-0.00012199259695396618,61.81681264866666,0.26868510387130107,0.03477517366687212,0.021036326756395107,0.02081811813469792,167.37696116,3.9694861008891555,0.1828166808222586
2015-10-26,14.350667,14.3920002,14.0,14.09200001,50871000,62.10632324,62.17439463,62.10632324,62.1290137,1512200,175.402771,175.7162887,175.0299321,175.6569805,69033000,-0.016837187112254792,-0.016980543976373698,15.908377838666667,1.265730372081714,0.4694297573090426,0.0007317016004686483,0.0007314340373621977,61.83580502666667,0.2699849674240887,0.03477471513132514,0.00024119916337905778,0.00024117007953742192,167.6980708366667,4.23687349145625,0.18203546611887336
2015-10-27,14.0233326,14.47333336,13.83399963,14.32266712,52791000,62.1214447,62.23490278,62.1214447,62.21977773,929400,175.0639191,175.4028566,174.3775492,174.7249686,77905800,0.016368656673028337,0.01623613439789603,15.824133396666667,1.2848593048187988,0.4724630311303244,0.0014608960386570669,0.0014598299681916284,61.86184672766667,0.26801469714920717,0.03424408543734785,-0.005305863150710355,-0.005319989232123346,167.99766516000003,4.407756282198011,0.18294961984690475
2015-10-28,14.19733334,14.22999954,13.88666725,14.08733273,40929000,61.94747543,62.15926075,61.93991002,62.15926075,2617300,177.0551758,177.0805954,174.7334268,175.4028328,135906700,-0.01643090550302484,-0.01656738993795731,15.731400045333334,1.3070246430576122,0.47311360139893566,-0.0009726325327391594,-0.0009731058466929523,61.893923437,0.24202002165500774,0.031964894589808335,0.0038796069355824248,0.0038721006685751283,168.25775561666666,4.609099700373956,0.18089546958312913
2015-10-29,14.10866737,14.25,14.04266739,14.11666679,27075000,61.72812653,61.87184047,61.69787066,61.87184047,943200,176.953476,177.3263149,176.428119,176.5467484,90525500,0.002082300500898304,0.0020801355181191616,15.615377808000002,1.2900535757536842,0.45133267247701747,-0.004623933369413469,-0.004634656818427377,61.91717471366667,0.20043498121015774,0.03522063994170065,0.006521648377847633,0.0065004744385318974,168.52225815,4.851425307666216,0.18100529751648103
2015-10-30,13.79533291,14.10866737,13.59266663,14.02666664,66583500,61.8642807,61.8642807,61.71300134,61.72813216,1474100,176.1908264,177.470343,176.0298395,177.1483434,131076900,-0.0063754533091164856,-0.006395863306467475,15.50968895,1.2858544386894994,0.4488895537308502,-0.0023226771485759246,-0.0023253787472492264,61.920790415666666,0.19580794662117337,0.029437950593701318,0.0034075677147955563,0.0034017751113258683,168.89933175666667,5.070135865187886,0.17268706094072506
2015-11-02,14.25266743,14.38666725,13.81466675,13.92800045,58918500,61.74222946,61.80286648,61.70433566,61.7270731,2939200,178.2753296,178.470218,176.3941972,176.5213084,86270800,-0.007034186562802636,-0.007059043085298841,15.387333393666667,1.2544817539003033,0.4398756764287331,-1.7156845071197857e-05,-1.715699225154769e-05,61.92462342966667,0.1906130743497597,0.029433874331355976,-0.003539604085284309,-0.0035458833055058404,169.23488593,5.233256968133875,0.17341337819766234
2015-11-03,13.89000034,14.29599953,13.85000038,14.25666714,124987500,61.63615799,61.72711358,61.59068309,61.69679505,3997100,178.7922668,179.3515254,177.6907005,177.9194905,95246100,0.023597550214036644,0.023323431996643527,15.286933391,1.2187414940492616,0.44756298560808105,-0.0004905149147594878,-0.0004906352565548612,61.927950628,0.1854993108673214,0.029464726960537424,0.007920755361906062,0.007889550846405007,169.6893530066667,5.378603479456381,0.16815312728487508
2015-11-04,15.44200039,15.51599979,15.01333332,15.13333321,190896000,61.67402649,61.72708244,61.56791458,61.68918285,3594400,178.2498779,179.2158636,177.7075704,179.0887654,96224500,0.06149165589623218,0.05967514145786415,15.209266727,1.1474185106815111,0.48463043660922084,-0.00012338080112306304,-0.00012338841316023188,61.929514226,0.183191620651461,0.02939725704480829,0.006571932601167285,0.0065504316027742635,170.1763002,5.549319921252264,0.16846363770785847
2015-11-05,15.45133305,15.63866711,15.27933311,15.37199974,67452000,61.56032181,61.67401477,61.47694736,61.65885262,1715400,178.0719299,178.7752372,177.1737343,178.3091887,78408700,0.01577091620782456,0.01564784755931506,15.144933383333333,1.0780457066007376,0.48798966290953244,-0.0004916620483327305,-0.0004917829537489765,61.925536187000006,0.18782796725516926,0.028691985219462465,-0.004353018450145685,-0.004362520419818305,170.69262113333335,5.56181016229376,0.16539497479382329
